mu0ListLP,EqnLx,RLx,ELx1,ELx2,EqnLy,RLy,ELy1,ELy2
1.8999999999999009,-3.3246718228258865,-1.0932472782424671,-0.35058702074479986,-1.211901030754458,-0.3073939223864881,-0.17461506438584876,-0.30884012405701255,-0.3385287366513617
1.9099999999998998,-3.4769961612347218,-1.046419157169926,-0.4024344155220972,-1.239165268413088,-0.29143276201606855,-0.1649698552567625,-0.29288262780538143,-0.3293517853969849
1.9199999999998987,-3.647322819489224,-1.1760147917739123,-0.3122821203378867,-1.0087085162569245,-0.2756462563601262,-0.15563276455530942,-0.27709004141809634,-0.30824562302864256
1.9299999999998976,-3.840484477712044,-1.2558518286044669,-0.3385314238802814,-0.8373965117411554,-0.260030624442374,-0.14644295927881343,-0.2614771983987943,-0.29757934501345656
1.9399999999998965,-4.063565960599302,-1.209584607769502,-0.3039567841749199,-0.7202659215532056,-0.24458220675047385,-0.13742561044598897,-0.24604439971711423,-0.29117402316472213
1.9499999999998954,-4.3275656058603635,-1.3002953079892814,-0.3101311333235456,-0.6665815800820425,-0.2292974600883994,-0.12847217605587505,-0.23075774329300486,-0.285746917136264
1.9599999999998943,-4.650942771817855,-1.3949188637414969,-0.2720407812735838,-0.9073149405621996,-0.2141729526986421,-0.11973284635919801,-0.215646358687956,-0.28109332457789266
1.9699999999998932,-5.0683986286365,-1.2999497430599107,-0.22824795747330118,-0.8580138779179144,-0.19920535963745614,-0.11104488904412488,-0.20067870858336578,-0.2768014545299486
1.979999999999892,-5.658210039995849,-1.444731912689659,-0.2279743545736098,-0.5155981828722337,-0.18439145838755097,-0.10259797433664324,-0.18587906403083715,-0.27586404159358946
1.989999999999891,-6.672855329094952,-1.2951273069206288,-0.18939234712049396,-0.5320490113578648,-0.16972812469375909,-0.09420477821619645,-0.1712265183893746,-0.2753323357306157
1.9999999999998899,-12.287712380308822,-1.0438306318526045,-0.17914641620184807,-0.4401805657941884,-0.15521232860820824,-0.08593547167329525,-0.15672139412644856,-0.26837660490562626
2.0099999999998888,-6.615145603940118,-1.5073136084433494,-0.24533694908279008,-0.44222685836981684,-0.14084113073248036,-0.07782708089164017,-0.14237125847869692,-0.2637808630114389
2.0199999999998877,-5.629358062809286,-0.4036207552199581,-0.2119428842842763,-0.41046910100510586,-0.12661167864509693,-0.06978882385914509,-0.12815733309042862,-0.2547909213920441
2.0299999999998866,-5.049164333270235,-1.3447062129494243,-0.1445260076135257,-0.44976730870990855,-0.11252120350347311,-0.0619106881056338,-0.11410110504408583,-0.2366408828180571
2.0399999999998855,-4.636517143757029,-0.09849004897948278,-0.13956343747396366,-0.39961170726914863,-0.09856701681021035,-0.05410860333895574,-0.10020904518690728,-0.22204404880655843
2.0499999999998844,-4.316025138042754,-1.4564170338827886,-0.12107244329464113,-0.4475654578265747,-0.08474650733428885,-0.04642587298025264,-0.08643781389087553,-0.2108513318970814
2.0599999999998833,-4.053948919753975,-1.4532869382975706,-0.11052268352541472,-0.353287750302624,-0.07105713817832988,-0.038852201863561565,-0.07266436294375608,-0.11408757215924606
2.069999999999882,-3.8322413079543236,-1.3299526796988617,-0.09689310144019986,-0.3656100922586306,-0.05749644398370027,-0.03137168379195479,-0.05907395528173306,-0.17588096011208457
2.079999999999881,-3.640110050550352,-1.2855652728949618,-0.0678946444748475,-0.30456725809198876,-0.04406202826574814,-0.02399562772385909,-0.04562335339148798,-0.15399848955557882
2.08999999999988,-3.470584813861631,-1.3184437095624706,-0.04914919121465777,-0.30623385597017483,-0.030751560872143088,-0.014937375468385148,-0.032303020297584716,-0.1307979547117762
