mu0,ReW0E1,ReW0E2,ReW0E3,ImW0E1,ImW0E2,ImW0E3,absW0E1,absW0E2,absW0E3,ReW1E1,ReW1E2,ReW1E3,ImW1E1,ImW1E2,ImW1E3,absW1E1,absW1E2,absW1E3
3.009999999999957,2.0030103002000033,-1.0103009999995471,0.4428109741271349,0.0,0.0,0.766563498765908,2.0030103002000033,1.0103009999995471,0.8852689740681373,-5012.040301,1.8059903009999614,0.4428109741271349,0.0,0.0,-0.766563498765908,5012.040301,1.8059903009999614,0.8852689740681373
3.014999999999957,2.0030153007155604,-1.0153015000002874,0.4428090012166542,0.0,0.0,0.7698243852004312,2.0030153007155604,1.0153015000002874,0.8880931232746444,-5012.060301500001,1.8104853014999616,0.4428090012166542,0.0,0.0,-0.7698243852004312,5012.060301500001,1.8104853014999616,0.8880931232746444
3.019999999999957,2.003020301799552,-1.0203019999999174,0.44280702830620805,0.0,0.0,0.7730715428816636,2.003020301799552,1.0203019999999174,0.8909083424970331,-5012.080302,1.8149803019999613,0.44280702830620805,0.0,0.0,-0.7730715428816636,5012.080302,1.8149803019999613,0.8909083424970331
3.024999999999957,2.003025302315109,-1.0253024999995475,0.44280505539465165,0.0,0.0,0.7763051440849418,2.003025302315109,1.0253024999995475,0.8937147161235529,-5012.100302499998,1.8194753024999613,0.44280505539465165,0.0,0.0,-0.7763051440849418,5012.100302499998,1.8194753024999613,0.8937147161235529
3.0299999999999567,2.003030302262232,-1.0303029999991775,0.4428030824844135,0.0,0.0,0.7795253575145332,2.003030302262232,1.0303029999991775,0.8965123272247064,-5012.120303000001,1.8239703029999614,0.4428030824844135,0.0,0.0,-0.7795253575145332,5012.120303000001,1.8239703029999614,0.8965123272247064
3.0349999999999566,2.0030353033462234,-1.0353034999999178,0.44280110957424507,0.0,0.0,0.7827323484047666,2.0030353033462234,1.0353034999999178,0.8993012575769165,-5012.140303500001,1.8284653034999612,0.44280110957424507,0.0,0.0,-0.7827323484047666,5012.140303500001,1.8284653034999612,0.8993012575769165
3.0399999999999565,2.0030403038617806,-1.0403039999995478,0.44279913666348675,0.0,0.0,0.785926278620128,2.0030403038617806,1.0403039999995478,0.9020815876934924,-5012.160304,1.832960303999961,0.44279913666348675,0.0,0.0,-0.785926278620128,5012.160304,1.832960303999961,0.9020815876934924
3.0449999999999564,2.0030453043773377,-1.045304500000288,0.442797163752763,0.0,0.0,0.7891073067514962,2.0030453043773377,1.045304500000288,0.9048533968528223,-5012.1803045,1.8374553044999606,0.442797163752763,0.0,0.0,-0.7891073067514962,5012.1803045,1.8374553044999606,0.9048533968528223
3.0499999999999563,2.003050304892895,-1.050304999999918,0.4427951908417273,0.0,0.0,0.7922755882050982,2.003050304892895,1.050304999999918,0.9076167631210301,-5012.200304999999,1.8419503049999608,0.4427951908417273,0.0,0.0,-0.7922755882050982,5012.200304999999,1.8419503049999608,0.9076167631210301
3.054999999999956,2.003055305408452,-1.0553055000006584,0.44279321793069115,0.0,0.0,0.7954312752961692,2.003055305408452,1.0553055000006584,0.9103717633827988,-5012.2203055,1.8464453054999608,0.44279321793069115,0.0,0.0,-0.7954312752961692,5012.2203055,1.8464453054999608,0.9103717633827988
3.059999999999956,2.0030603059240093,-1.0603060000002884,0.4427912450202449,0.0,0.0,0.7985745173298433,2.0030603059240093,1.0603060000002884,0.9131184733621212,-5012.240306,1.8509403059999607,0.4427912450202449,0.0,0.0,-0.7985745173298433,5012.240306,1.8509403059999607,0.9131184733621212
3.064999999999956,2.0030653058711323,-1.0653064999988082,0.442789272109799,0.0,0.0,0.8017054606856877,2.0030653058711323,1.0653064999988082,0.9158569676476652,-5012.260306499998,1.8554353064999607,0.442789272109799,0.0,0.0,-0.8017054606856877,5012.260306499998,1.8554353064999607,0.9158569676476652
3.069999999999956,2.0030703063866895,-1.0703069999995485,0.4427872991993181,0.0,0.0,0.804824248897846,2.0030703063866895,1.0703069999995485,0.9185873197177329,-5012.280307,1.8599303069999604,0.4427872991993181,0.0,0.0,-0.804824248897846,5012.280307,1.8599303069999604,0.9185873197177329
3.0749999999999558,2.0030753069022467,-1.0753074999991785,0.44278532628769246,0.0,0.0,0.8079310227301835,2.0030753069022467,1.0753074999991785,0.9213096019610012,-5012.300307499999,1.8644253074999602,0.44278532628769246,0.0,0.0,-0.8079310227301835,5012.300307499999,1.8644253074999602,0.9213096019610012
3.0799999999999557,2.003080307417804,-1.0803079999999188,0.44278335337752395,0.0,0.0,0.8110259202527077,2.003080307417804,1.0803079999999188,0.9240238857031763,-5012.320307999999,1.8689203079999603,0.44278335337752395,0.0,0.0,-0.8110259202527077,5012.320307999999,1.8689203079999603,0.9240238857031763
3.0849999999999556,2.0030853085017952,-1.0853084999995488,0.44278138046680027,0.0,0.0,0.8141090769113588,2.0030853085017952,1.0853084999995488,0.9267302412231674,-5012.340308499998,1.8734153084999603,0.44278138046680027,0.0,0.0,-0.8141090769113588,5012.340308499998,1.8734153084999603,0.9267302412231674
3.0899999999999554,2.003090308448918,-1.090309000000289,0.44277940755600703,0.0,0.0,0.8171806255976282,2.003090308448918,1.090309000000289,0.9294287377780932,-5012.360309,1.8779103089999603,0.44277940755600703,0.0,0.0,-0.8171806255976282,5012.360309,1.8779103089999603,0.9294287377780932
3.0949999999999553,2.003095308396041,-1.0953094999999191,0.4427774346456303,0.0,0.0,0.8202406967172958,2.003095308396041,1.0953094999999191,0.9321194436243888,-5012.3803095,1.8824053094999598,0.4427774346456303,0.0,0.0,-0.8202406967172958,5012.3803095,1.8824053094999598,0.9321194436243888
3.0999999999999552,2.0031003089115984,-1.100309999998439,0.44277546173428217,0.0,0.0,0.8232894182513326,2.0031003089115984,1.100309999998439,0.9348024260337713,-5012.400309999999,1.8869003099999597,0.44277546173428217,0.0,0.0,-0.8232894182513326,5012.400309999999,1.8869003099999597,0.9348024260337713
3.104999999999955,2.0031053099955898,-1.1053105000002894,0.442773488823836,0.0,0.0,0.8263269158234895,2.0031053099955898,1.1053105000002894,0.9374777513197803,-5012.4203105,1.89139531049996,0.442773488823836,0.0,0.0,-0.8263269158234895,5012.4203105,1.89139531049996,0.9374777513197803
3.109999999999955,2.003110310511147,-1.1103109999999194,0.44277151591339,0.0,0.0,0.8293533127572323,2.003110310511147,1.1103109999999194,0.940145484850955,-5012.440310999999,1.8958903109999594,0.44277151591339,0.0,0.0,-0.8293533127572323,5012.440310999999,1.8958903109999594,0.940145484850955
3.114999999999955,2.00311531045827,-1.1153115000006597,0.4427695430023887,0.0,0.0,0.8323687301322141,2.00311531045827,1.1153115000006597,0.9428056910691931,-5012.4603115,1.9003853114999596,0.4427695430023887,0.0,0.0,-0.8323687301322141,5012.4603115,1.9003853114999596,0.9428056910691931
3.119999999999955,2.0031203115422613,-1.1203119999991795,0.44276757009270584,0.0,0.0,0.835373286848224,2.0031203115422613,1.1203119999991795,0.9454584335154055,-5012.480312000001,1.9048803119999598,0.44276757009270584,0.0,0.0,-0.835373286848224,5012.480312000001,1.9048803119999598,0.9454584335154055
3.1249999999999547,2.0031253114893843,-1.1253124999988096,0.44276559718142694,0.0,0.0,0.8383670996721282,2.0031253114893843,1.1253124999988096,0.9481037748369541,-5012.500312499999,1.909375312499959,0.44276559718142694,0.0,0.0,-0.8383670996721282,5012.500312499999,1.909375312499959,0.9481037748369541
3.1299999999999546,2.0031303125733757,-1.1303129999995498,0.4427636242704259,0.0,0.0,0.8413502832942683,2.0031303125733757,1.1303129999995498,0.9507417768124152,-5012.520312999999,1.9138703129999595,0.4427636242704259,0.0,0.0,-0.8413502832942683,5012.520312999999,1.9138703129999595,0.9507417768124152
3.1349999999999545,2.0031353125204987,-1.13531350000029,0.4427616513605348,0.0,0.0,0.844322950383997,2.0031353125204987,1.13531350000029,0.9533725003694229,-5012.5403135,1.9183653134999592,0.4427616513605348,0.0,0.0,-0.844322950383997,5012.5403135,1.9183653134999592,0.9533725003694229
3.1399999999999544,2.00314031360449,-1.1403139999999201,0.4427596784495336,0.0,0.0,0.8472852116282307,2.00314031360449,1.1403139999999201,0.9559960055903111,-5012.560313999999,1.9228603139999592,0.4427596784495336,0.0,0.0,-0.8472852116282307,5012.560313999999,1.9228603139999592,0.9559960055903111
3.1449999999999543,2.0031453141200473,-1.1453144999995502,0.44275770553818533,0.0,0.0,0.8502371757920505,2.0031453141200473,1.1453144999995502,0.9586123517419753,-5012.5803145,1.9273553144999587,0.44275770553818533,0.0,0.0,-0.8502371757920505,5012.5803145,1.9273553144999587,0.9586123517419753
3.149999999999954,2.0031503146356044,-1.1503150000002904,0.44275573262773926,0.0,0.0,0.853178949758073,2.0031503146356044,1.1503150000002904,0.9612215972839012,-5012.600315,1.9318503149999586,0.44275573262773926,0.0,0.0,-0.853178949758073,5012.600315,1.9318503149999586,0.9612215972839012
3.154999999999954,2.003155315719596,-1.1553155000010307,0.4427537597175013,0.0,0.0,0.856110638572429,2.003155315719596,1.1553155000010307,0.9638237998829843,-5012.620315499999,1.9363453154999588,0.4427537597175013,0.0,0.0,-0.856110638572429,5012.620315499999,1.9363453154999588,0.9638237998829843
3.159999999999954,2.003160315666719,-1.1603159999995505,0.44275178680650007,0.0,0.0,0.8590323454901113,2.003160315666719,1.1603159999995505,0.9664190164305494,-5012.640315999998,1.9408403159999585,0.44275178680650007,0.0,0.0,-0.8590323454901113,5012.640315999998,1.9408403159999585,0.9664190164305494
3.164999999999954,2.00316531675071,-1.1653165000002907,0.44274981389542944,0.0,0.0,0.861944172017722,2.00316531675071,1.1653165000002907,0.9690073030580079,-5012.660316499999,1.9453353164999585,0.44274981389542944,0.0,0.0,-0.861944172017722,5012.660316499999,1.9453353164999585,0.9690073030580079
3.1699999999999537,2.003170316697833,-1.1703169999999208,0.44274784098477515,0.0,0.0,0.864846217953725,2.003170316697833,1.1703169999999208,0.9715887151493381,-5012.680317000001,1.9498303169999587,0.44274784098477515,0.0,0.0,-0.864846217953725,5012.680317000001,1.9498303169999587,0.9715887151493381
3.1749999999999536,2.003175316644956,-1.175317500000661,0.44274586807488425,0.0,0.0,0.8677385814282815,2.003175316644956,1.175317500000661,0.9741633073548548,-5012.700317499999,1.9543253174999582,0.44274586807488425,0.0,0.0,-0.8677385814282815,5012.700317499999,1.9543253174999582,0.9741633073548548
