mu0ListLP,EqnLx,ELx1,ELx2,EqnLy,ELy1,ELy2
2.8999999999997907,-0.15153829992250237,-0.13816502504196682,-0.22222647940346116,-0.5993986806633628,inf,inf
2.9099999999997896,-0.13560027798716015,-0.13039308605381378,-0.20480227210960927,-0.5906816281560529,inf,inf
2.9199999999997885,-0.11983640750880718,-0.12037260289261766,-0.21390260509302664,-0.5820169296515612,inf,inf
2.9299999999997874,-0.10424292374980242,-0.10153819160626913,-0.16410953233136988,-0.5734039600335211,inf,inf
2.9399999999997863,-0.0888161827519247,-0.08599948385840463,-0.19024718688660755,-0.5648421053151663,inf,inf
2.9499999999997852,-0.07355265620961333,-0.07390444922226021,-0.13470588424058474,-0.5563307623766792,inf,inf
2.959999999999784,-0.05844892665344021,-0.05850985756136088,-0.1284562819332909,-0.5478693387124589,inf,inf
2.969999999999783,-0.043501685510819114,-0.043886188881869785,-0.14702422759995884,-0.5394572531277938,inf,inf
2.979999999999782,-0.028708777728188743,-0.02953807134303686,-0.12178751491018165,-0.5310943069975033,inf,inf
2.989999999999781,-0.014436107395879335,-0.014845491365128166,-0.07579964966464779,-0.5229111893935674,inf,inf
2.9999999999997797,-0.0748903065732662,-0.00138726941740167,-0.007647688240976959,-0.5409701330782939,inf,inf
3.0099999999997786,-0.321830811330389,-0.02789359742054696,-0.1133163159614518,-0.6182330333975314,inf,inf
3.0199999999997775,-0.48045193119421015,-0.0513804188845421,-0.1022791036151018,-0.6616772192945891,inf,inf
3.0299999999997764,-0.6157374484375648,-0.07516566249453126,-0.1228921487277578,-0.6952469170540041,inf,inf
3.0399999999997753,-0.7410373900520463,-0.09890998498253073,-0.14512099234310125,-0.7237257408395008,inf,inf
3.0499999999997742,-0.8616966580202061,-0.0904813087442267,-0.16185730128024892,-0.7489644750864091,inf,inf
3.059999999999773,0.5790493022764848,-0.11947629380981477,-0.2014590583638244,-0.2646160736652071,inf,inf
3.069999999999772,0.6173617247304495,-0.14190724928666906,-0.2638257504833141,-0.24473507586122864,inf,inf
3.079999999999771,0.6522545200770351,-0.18078816258698444,-0.3253564779326224,-0.22624099062362357,inf,inf
3.08999999999977,0.6843891879963538,-0.21506606772611356,-0.39232918790968846,-0.20887940055700707,inf,inf
3.0999999999997687,0.7142432522148431,-0.245697274234179,-0.44852748577983853,-0.1924651959088849,inf,inf
3.1099999999997676,0.7421742515113564,-0.28331411505065274,-0.5240038779288162,-0.17685872972262656,inf,inf
3.1199999999997665,0.7684577667080807,-0.34501568576576186,-0.5855800732914463,-0.1619515831187667,inf,inf
3.1299999999997654,0.7933112835859468,-0.3822177259261859,-0.6722328010024062,-0.14765759297907657,inf,inf
3.1399999999997643,0.8169098392613086,-0.4092048995342761,-0.7601528258719116,-0.13390694357191965,inf,inf
3.149999999999763,0.8393966588920937,-0.4789600308283261,-0.8759040292086163,-0.12064213299640232,inf,inf
3.159999999999762,0.8608906094101818,-0.5537626809425487,-0.9659310995251673,-0.10781513500564532,inf,inf
3.169999999999761,0.8814915594448098,-0.46002959947821775,-1.6005630755954614,-0.09538534987879657,inf,inf
3.17999999999976,0.9012843203932629,-0.6922728214202187,-1.2151503849685343,-0.0833180917870226,inf,inf
3.189999999999759,0.9203416010204306,-0.5553187799675554,-2.0707648469329363,-0.07158345040024702,inf,inf
3.1999999999997577,0.9387262606420995,-0.982442035947275,-1.501984511930059,-0.060155419461623456,inf,inf
3.2099999999997566,0.9564930535847167,-1.1635511181607694,-1.6582587834110112,-0.04901121960117688,inf,inf
3.2199999999997555,0.9736899981519563,-1.4355897496512173,-1.8175883266845414,-0.038130764972667645,inf,inf
3.2299999999997544,0.9903594640620517,-0.8536609970245767,-3.0095371341644523,-0.027496238066738714,inf,inf
3.2399999999997533,1.0065390457218404,-1.752786639700642,-2.4550420221075417,-0.017091747045055557,inf,inf
3.249999999999752,1.0222622705866597,-1.437397029337809,-2.185748835664142,-0.006903046833605294,inf,inf
3.259999999999751,1.0375591789436762,-1.0719152361367221,-2.266610606550912,0.0030826899456911834,inf,inf
3.26999999999975,1.052456802454528,-0.5804599777926096,-2.2176583247225765,0.012877062671232354,inf,inf
3.279999999999749,1.066979562131716,-0.7805761096271718,-1.540266990098866,0.022490601010205738,inf,inf
3.289999999999748,1.0811496016822064,-0.6974734907909846,-1.4076528878450627,0.03193289792740468,inf,inf
3.2999999999997467,1.094987068529223,-0.6010351222285817,-1.265364417514925,0.041212722177989936,inf,inf
3.3099999999997456,1.1085103521645567,-0.40175194536781084,-1.681664934262836,0.05033811402227397,inf,inf
3.3199999999997445,1.1217362874581647,-0.5374180517438254,-0.9677404430035694,0.05931646712162039,inf,inf
3.3299999999997434,1.1346803289788259,-0.4010527069050654,-0.8699264282125776,0.06815459897704387,inf,inf
3.3399999999997423,1.1473567012190162,-0.38131675181397834,-0.7480091308944886,0.07685881180961296,inf,inf
3.349999999999741,1.1597785286230267,-0.30307462066515045,-0.6774303316897939,0.08543494542070028,inf,inf
3.35999999999974,1.1719579486521343,-0.2621654299718845,-0.6077000518887936,0.09388842328601449,inf,inf
3.369999999999739,1.183906210476562,-0.2748508058060312,-0.5047389833184424,0.10222429291212339,inf,inf
3.379999999999738,1.1956337614677632,-0.23011061557347082,-0.4331962643513243,0.11044726130435319,inf,inf
3.389999999999737,1.2071503232696268,-0.2070034135645083,-0.35325786831703654,0.11856172625046267,inf,inf
3.3999999999997357,1.218464958931961,-0.16394177400436888,-0.2898519065362143,0.1265718040076144,inf,inf
3.4099999999997346,1.2295861323579491,-0.13714777990886032,-0.23580412272811546,0.13448135388516252,inf,inf
3.4199999999997335,1.240521761094473,-0.11057706228983441,-0.1858244165435255,0.14229400013799973,inf,inf
3.4299999999997324,1.2512792633600627,-0.0704437498281047,-0.14992358637061381,0.1500131515213136,inf,inf
3.4399999999997313,1.2618655764494053,-0.0337077557792297,-0.0938243505073607,0.15764200611864265,inf,inf
3.44999999999973,1.260385671389565,-0.005104682897367556,-0.014830264182454509,0.1587864199167003,inf,inf
3.459999999999729,1.2301372856609898,-0.08118330320147389,-0.14783507205419857,0.14459642151124563,inf,inf
3.469999999999728,1.2164907268647585,-0.15887105902416118,-0.26481546764336683,0.13933837056903306,inf,inf
3.479999999999727,1.2071692155834544,-0.2195126146706774,-0.6818079350891931,0.13639905451112125,inf,inf
3.4899999999997258,1.2001643513246727,-0.3874430318116879,-0.6743997824032777,0.1346970634503346,inf,inf
3.4999999999997247,1.1946764606158595,-0.5362464199348225,-0.9022288116369084,0.13380185523418137,inf,inf
3.5099999999997236,1.1902886150649212,-0.2718544595692053,-0.5441773568836982,0.13348898999431877,inf,inf
3.5199999999997225,1.417886534370046,-0.18328547966450057,-0.3437820757089543,0.2581350006468197,inf,inf
3.5299999999997214,1.4295049040571164,-0.13517986842636265,-0.22349188475284698,0.26643600651010296,inf,inf
3.5399999999997203,1.4405762838626281,-0.03566146256965769,-0.12827112111180572,0.2744347031014065,inf,inf
3.549999999999719,1.4384599293283071,-0.142440019292295,-0.2414126919510652,0.27503711183036006,inf,inf
3.559999999999718,1.4391099667586236,-0.10174348514682094,-0.2775212449194721,0.2771878405487963,inf,inf
3.569999999999717,1.4792762013613796,0.2332054648735784,-0.1790580601149673,0.30155077422294724,inf,inf
